epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
83,35310.5,1.89602,3.94796,0.00801,0.32589,0.09065,0.05423,0.01978,1.93333,6.21076,0.01041,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
84,35965.8,1.885,3.91694,0.00799,0.32262,0.09092,0.05391,0.01965,1.93532,6.23835,0.01044,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
85,36620.4,1.88667,3.88399,0.00798,0.31967,0.09043,0.0536,0.01952,1.93876,6.26107,0.01048,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
86,37278,1.87746,3.85685,0.00795,0.31517,0.08999,0.05312,0.01937,1.94245,6.28488,0.01052,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
87,37931.9,1.8827,3.82755,0.00789,0.31175,0.08975,0.05306,0.01923,1.94624,6.30729,0.01055,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
88,38593.4,1.87326,3.80451,0.00791,0.33184,0.08821,0.05272,0.01911,1.94988,6.33195,0.01059,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
89,39247.7,1.86773,3.78952,0.00785,0.33139,0.08689,0.05266,0.01897,1.95245,6.35984,0.01061,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
90,39905.1,1.86801,3.769,0.0079,0.32765,0.08472,0.05235,0.01882,1.95718,6.38138,0.01066,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
91,40559.7,1.86055,3.73663,0.00917,0.32623,0.08436,0.05194,0.01864,1.96093,6.40817,0.01069,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
92,41204.4,1.8524,3.6433,0.00903,0.30449,0.085,0.05163,0.01849,1.96593,6.4325,0.01074,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
93,41849.2,1.84561,3.62541,0.00898,0.30238,0.08548,0.05069,0.01826,1.96991,6.45855,0.01078,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
94,42505.6,1.84548,3.59854,0.00898,0.30083,0.0859,0.05032,0.01802,1.97396,6.48275,0.01082,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
95,43143.8,1.84091,3.57271,0.00891,0.29443,0.08549,0.04973,0.01787,1.97888,6.50564,0.01086,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
96,43788.6,1.84059,3.55242,0.00891,0.2939,0.08485,0.04922,0.01773,1.98387,6.52939,0.01091,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
97,44428.2,1.83966,3.55744,0.00893,0.29191,0.08283,0.04881,0.01754,1.98788,6.551,0.01095,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
98,45072.4,1.83575,3.5376,0.00893,0.28773,0.08372,0.04856,0.01738,1.99248,6.56929,0.01099,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968
99,45713.6,1.83306,3.52962,0.00892,0.28549,0.08331,0.0484,0.01732,1.99797,6.58804,0.01103,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
100,46357.3,1.83726,3.51742,0.00887,0.23673,0.08329,0.04781,0.01699,2.00145,6.60728,0.01106,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443
