epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,12116.7,1.96206,1.55274,1.10053,0.15364,0.11366,0.05162,0.01673,2.4608,2.52574,1.36018,6.35046e-05,6.35046e-05,6.35046e-05
93,12249,1.94841,1.54695,1.1018,0.10163,0.11488,0.04934,0.01615,2.4455,2.5164,1.3558,6.24552e-05,6.24552e-05,6.24552e-05
94,12382,1.95625,1.55353,1.10084,0.16234,0.11068,0.051,0.01709,2.45712,2.51648,1.35819,6.14058e-05,6.14058e-05,6.14058e-05
95,12514.6,1.94104,1.53396,1.09624,0.18496,0.10502,0.05264,0.01737,2.45928,2.52169,1.36137,6.03564e-05,6.03564e-05,6.03564e-05
96,12649.4,1.94195,1.52142,1.09364,0.16035,0.1113,0.05021,0.01682,2.45864,2.52047,1.36373,5.9307e-05,5.9307e-05,5.9307e-05
97,12783.1,1.94052,1.52395,1.09633,0.19048,0.10544,0.05175,0.01722,2.47068,2.51687,1.36897,5.82576e-05,5.82576e-05,5.82576e-05
98,12915.5,1.94302,1.51871,1.09389,0.14434,0.1171,0.05056,0.01659,2.46701,2.51166,1.3641,5.72082e-05,5.72082e-05,5.72082e-05
99,13049.7,1.93316,1.5027,1.08941,0.14742,0.11717,0.05253,0.01743,2.47003,2.51328,1.36493,5.61588e-05,5.61588e-05,5.61588e-05
100,13181.7,1.93291,1.50518,1.09523,0.14146,0.11251,0.04884,0.01629,2.47464,2.52737,1.36834,5.51094e-05,5.51094e-05,5.51094e-05
101,13313.4,1.93064,1.48594,1.08522,0.14225,0.1153,0.04909,0.01603,2.48711,2.54897,1.37298,5.406e-05,5.406e-05,5.406e-05
102,13439.1,1.90583,1.4751,1.08964,0.14265,0.11592,0.05173,0.01702,2.48951,2.54253,1.37761,5.30106e-05,5.30106e-05,5.30106e-05
103,13565,1.91032,1.46611,1.0815,0.1544,0.10922,0.05098,0.01673,2.48786,2.54456,1.37288,5.19612e-05,5.19612e-05,5.19612e-05
104,13691,1.90499,1.46169,1.08142,0.14004,0.1128,0.05079,0.01684,2.49217,2.53953,1.3765,5.09118e-05,5.09118e-05,5.09118e-05
105,13816.9,1.89309,1.45506,1.08585,0.14782,0.10224,0.05089,0.01642,2.49739,2.55096,1.37944,4.98624e-05,4.98624e-05,4.98624e-05
106,13943.2,1.90998,1.45319,1.07618,0.15225,0.10588,0.05082,0.01648,2.49573,2.54058,1.37944,4.8813e-05,4.8813e-05,4.8813e-05
107,14069.7,1.89414,1.45112,1.08309,0.15978,0.09701,0.05108,0.01696,2.49941,2.55295,1.3811,4.77636e-05,4.77636e-05,4.77636e-05
108,14195.3,1.89397,1.44417,1.08156,0.15713,0.10701,0.05025,0.01717,2.50261,2.55157,1.38237,4.67142e-05,4.67142e-05,4.67142e-05
109,14321.5,1.88911,1.43062,1.07663,0.1683,0.10581,0.05006,0.01647,2.50265,2.55677,1.38842,4.56648e-05,4.56648e-05,4.56648e-05
110,14447.6,1.89234,1.42524,1.07498,0.17668,0.10391,0.05055,0.01643,2.50465,2.55539,1.3889,4.46154e-05,4.46154e-05,4.46154e-05
111,14573.6,1.88836,1.42984,1.07824,0.15586,0.10489,0.05084,0.01684,2.51065,2.57051,1.39219,4.3566e-05,4.3566e-05,4.3566e-05
112,14700,1.88087,1.422,1.07658,0.13936,0.10615,0.04958,0.01601,2.50665,2.56558,1.39133,4.25166e-05,4.25166e-05,4.25166e-05
113,14826.1,1.87248,1.41626,1.07513,0.16418,0.10548,0.04997,0.01595,2.51944,2.54857,1.39412,4.14672e-05,4.14672e-05,4.14672e-05
114,14951.8,1.86823,1.40276,1.07669,0.14413,0.10698,0.04788,0.01513,2.52433,2.56537,1.39398,4.04178e-05,4.04178e-05,4.04178e-05
115,15077.8,1.86601,1.39004,1.0686,0.17212,0.09971,0.04825,0.01543,2.52429,2.56255,1.39969,3.93684e-05,3.93684e-05,3.93684e-05
116,15203.4,1.86588,1.39056,1.06847,0.19362,0.09962,0.0472,0.01529,2.51804,2.57507,1.39216,3.8319e-05,3.8319e-05,3.8319e-05
